annotation_id,record_id,brand_target,raw_text,processed_text,label_BATTERY_CHARGING_polarity,label_SOFTWARE_TECHNOLOGY_polarity,label_PERFORMANCE_DRIVING_polarity,label_DESIGN_INTERIOR_polarity,label_SERVICE_AFTERSALES_polarity,label_PRICE_VALUE_polarity
ANN_00359,73595dce9d6c38f2d68b139f4de5d969c22322737ef1b962a02e98d524f5fd90,Mixed,"May có thuế để cứu cánh, chứ k có thuế nhập khẩu, thì xe Trung Quốc nó vào với cái giá xe rẻ thì Vinfast k ăn lại thật, nó mất thuế 50% mà xe nó cùng phân khúc đã ngon bằng hoặc hơn rồi. Kiểu dòng xe Phev này thì nó khắc phục được điểm yếu xe điện là sạc, và nó đi được xa. Vinfsat hơi sai lầm khi vất xe động cơ đốt trong đi sớm quá. Thực ra xe Vinfsat sản xuất xe mục đích chỉ để đối đầu với xe wuling bên Trung Quốc, chứ tầm cỡ như cherry, BYD, glery vinfast chưa đấu lại dược dải sản phảm của họ quá lớn chất lượng nữa.  Rất muốn ủng hộ Vinfaat nhưng vẫn nghĩ bất cập về sạc điện đó là thời gian sạc, có việc bất chợt k thể đợi sạc được, giờ đang ít người dùng đã vậy giờ đông người dùng mà đợi sạc thì toang với giá xe Vinfaat vẫn k hề rẻ vì con vf3 giá 300tr nhưng gia đình mua con xe như vf3 để đi lại thì trật trội, vf3 phù hợp là chiếc xe thứ 2 sau xe xăng",may thu cứu_cánh chứ không thu_nhập_khẩu trung_quốc nó giá rẻ VinFast không ăn nó mất thu 50 nó phân_khúc ngon bằng dòng phev nó khắc_phục điểm y_u xe_điện sạc và nó xa vinfsat hơi sai_lầm vất động_cơ đốt sớm thực_ra vinfsat sản_xuất mục_đích đối_đầu Wuling bên trung_quốc chứ tầm_cỡ cherry byd glery_VinFast chưa đấu dược dải_sản_phảm họ lớn chất_lượng rất muốn ủng_hộ vinfaat nhưng nghĩ bất_cập sạc điện thời_gian sạc việc bất_chợt không_thể đợi sạc giờ ít dùng giờ đông dùng đợi sạc toang giá vinfaat không hề rẻ VinFast_VF3_giá 300 tr nhưng gia_đình mua VinFast_VF3 đi_lại trật_trội VinFast_VF3 phù_hợp chi xăng,,,,,,
ANN_00360,a10d7aa20150db0b32d289ee4a1f3e5fdc7f52ac0566d685e3bd2c93aac553af,Mixed,"Theo mình Vin cần chăm sóc độ hoàn thiện cần sắc sảo hơn , hệ thống phanh mạnh hơn và hệ thống treo phải chắc chắn hơn thì quá ok",vin cần chăm_sóc_độ hoàn_thiện cần sắc_sảo hệ_thống hệ_thống_phanh mạnh và hệ_thống_treo phải chắc_chắn đồng_,,,,,,
ANN_00361,35cd4c08ccde0245902f07b180698b61750334bfc85fd2529bba6cd743fd3ca1,Mixed,"Những người nói Xe Vin đắt là không hiểu biết gì về kỹ thuật xe hơi. hệ thống khung gầm, hệ thống an toàn, hệ thống vận hành, xe Vin tiêu chuẩn Âu Mỹ, còn xe Tầu BYD đang chạy gãy trục, tự cháy trong showroom. lấy chất lượng làm đầu, hàng Âu Mỹ Nhật đắt vẫn bán ầm ầm lo gì.",nói vin đắt không hiểu bi_t kỹ_thuật xe_hơi hệ_thống khung gầm hệ_thống an_toàn hệ_thống vận_hành vin tiêu_chuẩn âu_mỹ tầu byd chạy gãy trục tự cháy showroom lấy chất_lượng làm đầu_hàng âu_mỹ_nhật đắt bán ầm_ầm lo,,,,,,
ANN_00362,a8aee84735213bcbb56bb48894d76e47d1917c0f118acfb11af938f040edc46f,Mixed,Xe tàu có thế mạnh khác,xe_trung_quốc th mạnh khác,,,,,,
ANN_00363,6ce17f7c2617edfdfd041292d1c8432e7e58728da763f0bb2a7017c9745b2ce4,Mixed,"Thực sự chỉ hóng VinFast cho ra mắt 2 mẫu sedan điện hạng C, D để những người yêu sedan như mình có cơ hội sở hữu thôi. Vì chỉ hạng C, D mới thể hiện hết vẻ đẹp của dòng sedan sang trọng, nếu ra đời tại Mỹ với bản vẽ của người Italya chắp bút thì Tesla Model Y phải đau đầu",thực_sự hóng VinFast ra_mắt mẫu sedan điện hạng yêu_sedan cơ_hội sở_hữu thôi hạng mới thể_hiện vẻ đẹp dòng sedan sang_trọng n_u ra_đời mỹ bản_vẽ italya chắp_bút tesla model_y phải đau_đầu,,,,,,
ANN_00364,bcf40ec4685834230d486ecf91f37949fe88a31a843bba73d00326799783a10b,Mixed,"Có mấy điều Tipcar chưa hiểu rõ nhé:
1. Để tối ưu về kích thước thì BYD bắt buộc phải ép chặt các lá pin lại, điều này dẫn đến giữa các cell pin không có khoảng trống để đặt đường nước làm mát, nên họ bắt buộc phải dùng gas lạnh trực tiếp với nhiệt độ thấp hơn ở vỏ ngoài pin để tản nhiệt nhanh. Điều này thì khiến cho phép cell pin ở trung tâm sẽ luôn có nhiệt độ nóng hơn cell pin ở bên ngoài áp với đường khí gas làm lạnh. Nó sẽ không ổn định như làm mát bằng nước khi các cell pin được làm mát với nhiệt độ như nhau do nước làm mát nó len lỏi. Cái này thể hiện rõ nhất khi dùng pin ở mức độ cao như chạy trên cao tốc, khi đó mất cân bằng nhiệt độ giữa lõi pin và vỏ pin sẽ rất nhiều về khiến cho xe BYD sẽ đốt pin cực nhanh. Thử nghiệm nhiều xe cho thấy điều đó, khi chạy cao tốc luôn có quãng đường ngắn hơn làm mát bằng nước. Nó giống như việc bật điều hòa 16 độ công suất nó sẽ hao phí hơn gấp nhiều lần mở với nhiệt độ 25° c vậy. Thế nên xe điện tesla hay các hãng xe bên Mỹ, hoặc xe điện châu Âu như BMW, Mercedes EQE đều sử dụng làm mát bằng nước, Lý do là họ chạy cao tốc nhiều.
2. Hệ thống tản nhiệt bằng nước mát luôn tối ưu hơn hệ thống tản nhiệt trực tiếp bằng ga lạnh, vì nước có nhiệt dung riêng lớn hơn khí gas do mật độ đậm đặc hơn. Hiểu tức là một lít nước ở 25°c sẽ hấp thụ nhiệt tương đương với 100 lít khí ở 18 độ c. Nghĩa là khi làm mát cục pin thì đừng nước làm mát không cần phải hoạt động max công suất như làm mát bằng khí gas, thông qua chiller làm mát bằng nước có thể ổn định thông qua một bộ điều hòa chung với khoang xe. Còn làm mát bằng gas trực tiếp sẽ sử dụng một hệ thống điều hòa riêng, chi phí sẽ cao hơn và sửa chữa xe phức tạp hơn. 
3. Khí gas có thể rò rỉ, giống như việc lâu lâu mình phải bơm ga máy lạnh vậy đó, nên hiệu suất có thể sẽ giảm theo thời gian, bảo trì sẽ tốn kém hơn do lượng khí ga sẽ nhiều hơn. 
4. Nói chung làm mát bằng ga lạnh trực tiếp là bắt buộc phải dùng Nếu muốn cục pin nhỏ gọn hơn chứ không phải nó là công nghệ gì cả, sẽ tốn kém nhiều năng lượng để làm mát hơn, chi phí bảo trì nhiều hơn và sẽ dễ xảy ra lỗi hơn. Việc xe byd gắn trực tiếp cục pin vào khung xe thay vì dùng một khung pin riêng sẽ làm cho giảm độ vững chắc của gầm xe và khi bảo trì tháo cục pin xuống sẽ rất mệt mỏi.
5. Sở dĩ các dòng xe byd cho cảm giác ngồi rộng hơn một chút là do họ hạ gầm xuống và giữ nguyên chiều cao. Ví dụ các mẫu atto 2, atto 3 khoảng sáng gầm chỉ 150 160mm, tức là thấp hơn rất nhiều so với khoảng sáng gầm của một chiếc ví dụ như VF7 (190mm), vf8 (189mm), vf9 (200mm). Cái này thì đánh đổi với sự an toàn thôi. Gầm thấp thì xe có vẻ sẽ êm hơn nhưng để va chạm với mặt đường gồ ghề vỡ pin.
Đường đẹp bên Trung Quốc thì ok chứ về Việt Nam thì không an toàn",mấy điều tipcar chưa hiểu rõ tối_ưu kích_thước byd bắt_buộc phải ép chặt lá pin điều dẫn cell_pin không khoảng trống đặt đường nước làm mát họ bắt_buộc phải dùng gas lạnh trực_ti nhiệt_độ thấp vỏ ngoài pin tản_nhiệt nhanh điều cho_phép cell_pin trung_tâm nhiệt_độ nóng cell pin bên ngoài áp đường khí gas làm lạnh nó không ổn_định làm mát bằng nước cell_pin làm mát nhiệt_độ do nước làm mát nó len_lỏi thể_hiện rõ dùng pin mức_độ cao chạy cao_tốc mất cân_bằng nhiệt_độ lõi_pin và vỏ pin rất byd đốt pin cực nhanh th_nghiệm điều chạy cao_tốc quãng đường ngắn làm mát bằng nước nó giống việc bật điều hòa 16 độ công_suất nó hao_phí gấp mở nhiệt_độ 25 th xe_điện tesla hãng bên mỹ xe_điện châu_âu bmw mercedes eqe đều s_dụng làm mát bằng nước do họ chạy cao_tốc hệ_thống tản_nhiệt bằng nước mát tối_ưu hệ_thống tản_nhiệt trực_ti bằng ga lạnh nước nhiệt_dung riêng lớn khí gas do mật_độ đậm_đặc hiểu tức_là lít nước 25 hấp_thụ nhiệt tương_đương 100 lít khí 18 độ nghĩa_là làm mát_cục pin đừng nước làm mát không cần phải hoạt_động max công_suất làm mát bằng khí gas thông_qua chiller làm mát bằng nước có_thể ổn_định thông_qua bộ điều hòa chung khoang làm mát bằng gas trực_ti s_dụng hệ_thống điều hòa riêng chi_phí cao và a_chữa phức_tạp khí gas có_thể rò_rỉ giống việc lâu_lâu phải bơm ga máy_lạnh hiệu_suất có_thể giảm thời_gian bảo_trì tốn_chi_phí do lượng khí ga nói_chung làm mát bằng ga lạnh trực_ti bắt_buộc phải dùng n_u muốn cục pin nhỏ gọn chứ không phải nó công_nghệ tốn_chi_phí năng_lượng làm mát chi_phí bảo_trì và dễ xảy lỗi việc byd gắn trực_ti p_cục pin khung thay_vì dùng khung pin riêng làm giảm độ vững_chắc gầm và bảo_trì tháo cục suy_giảm_pin rất mệt_mỏi sở_dĩ dòng byd cảm_giác ngồi rộng một_chút do họ hạ_gầm và giữ nguyên chiều cao ví_dụ mẫu atto BYD_Atto3 khoảng sáng gầm 150 160 mm tức_là thấp rất so khoảng sáng gầm chi ví_dụ VinFast_VF7 190 mm VinFast_VF8 189 mm VinFast_VF9 200 mm đánh_đổi sự an_toàn thôi gầm thấp có_vẻ êm nhưng va_chạm mặt đường gồ ghề vỡ pin đường đẹp bên trung_quốc đồng_ chứ việt_nam không an_toàn,,,,,,
ANN_00365,cd619a6bd1ae2392e70521559a6cc6f991ce873a3be6c6160b31e92e2ada84d6,Mixed,mình k có xe byd nha nhưng mình đã đi và dùng vf8 r và có 1 thg mình công việc bên thái book xe đi hay đc ngồi byd nhưng mà nó thích thật còn xe dan nó như xe sang mình lên bị ngợp luôn xịn vch thề k phải khen nó quá nhưng xe điện nó làm dã man thật xong mình về lái lại vf8 hơi ... nhưng vẫn ủng hộ hàng vn để bác V còn có lực mà làm xe tiếp như samsung với dân hàn thôi,không byd_nha nhưng và dùng VinFast_VF8_r và thg công_việc bên thái book ngồi byd nhưng_mà nó thích dan nó sang ngợp xịn vch thề không phải khen nó nhưng xe_điện nó làm dã_man xong lái VinFast_VF8_hơi nhưng ủng_hộ hàng vn bác có_lực làm ti_p samsung dân hàn thôi,,,,,,
ANN_00366,b2cf778e6d3b16ebb560795144d65be3db32e3172d96b9754ec1d1a830e03572,Mixed,Thiết kế xấu. Còn chất lượng không biết thế nào,thi xấu chất_lượng không bi_t th,,,,,,
ANN_00367,b1d42d4d39a5ab07188d3051f58997b5ef0589b1073d11cfb257c94f6bc683eb,Mixed,Xe đẹp thật. Sạc ở nhà ok,đẹp sạc nhà đồng_,,,,,,
ANN_00368,f7ce5d43f1dce51d22b8955efd4ec747639635ecf2dc699017788676dd400f93,Mixed,"Cái mà không mua được bằng Tiền chính là thời gian. Thay vì ngồi xạc Pin thì xe xăng đã về tới nơi tới chốn và thời gian làm cho việc khác. Thứ 2 là xe xăng tạo ra việc làm cho hàng loạt công ty phụ trợ. Còn xe điện được bao công ty? Bao nhiêu việc làm? Thứ 3 là chất lượng nhìn sơ qua ngoại thất thì nhìn xe điện y như xe đồ chơi ( ở đây nói xe Vin, không nói mấy hãng Tesla hay Tq.) như dàn đèn trước sau, tole mỏng.....",không mua bằng tiền chính thời_gian thay_vì ngồi xạc_pin xăng tới_nơi_tới_chốn và thời_gian làm việc khác xăng tạo việc_làm hàng_loạt công_ty phụ_trợ xe_điện công_ty bao_nhiêu việc_làm chất_lượng nhìn sơ_qua ngoại_thất nhìn xe_điện y_như đồ_chơi đây nói vin không nói mấy hãng tesla tq dàn đèn trước_sau tole mỏng,,,,,,
ANN_00369,6ef1f7102d914e215a85f3798f936c6c218afb7f1445d5f36b099b80f30dc4ce,Mixed,"Hi vọng rằng với chiếc xe ko phải xe điện này. các sale byd cuối cùng cũng có được dũng cảm để sang tấn công tệp khách hàng xe xăng. các mẫu cx5, fortuner, santafe, sorrento, ...
Việc mà vinfast đã làm từ rất lâu và ngày càng thành công.
việc họ bị ám ảnh bởi vinfast thật là buồn cười. tôi đã đi thử mẫu atto3 và tôi thấy nó gấp 10 lần cx5 về độ chắc chắn, mượt mà và công nghệ. mong rằng trong tương lai một số người định mua xe cx5 santafe gì đó có thể cân nhắc sang các mẫu xe ít phát thải hơn. Đường xá sẽ đỡ ngột ngạt. xe máy, shipper cũng đỡ khổ.",hi_vọng chi không phải xe_điện sale_byd cuối_cùng dũng_cảm sang tấn_công tệp khách_hàng xăng mẫu cx5 fortuner santafe sorrento việc VinFast làm rất lâu và ngày_càng thành_công_việc họ ám_ảnh VinFast buồn_cười tôi th mẫu BYD_Atto3 và tôi nó gấp 10 cx5 độ chắc_chắn mượt_mà và công_nghệ mong tương_lai một_số định mua cx5 santafe có_thể cân_nhắc sang mẫu ít phát thải đường_xá đỡ ngột_ngạt xe_máy shipper đỡ khổ,,,,,,
ANN_00370,0ed5106031d726fdd5bc6d6d9d0d4801848030b69e2cd70add86cbf0582f9c91,Mixed,Kia sonet đẹp hơn nhiều,sonet đẹp,,,,,,
ANN_00371,4c0f34debf0386f35e5e04a145442bcdc4daf3b83bfa6076d7a5b1813b87925b,Mixed,"Vấn đề lớn nhất của xe Trung Quốc ở Việt Nam đó là văn hoá khác biệt ! Ở bên Trung Quốc phụ nữ rất quan trọng chuyện bạn đời có nhà, có ô tô cho nên đàn ông mua ô tô nhiều khi không mua xe cho mình mà mua xe cho con ghệ. Các hãng ô tô Trung Quốc nắm bắt tâm lý này nên xe của họ thường khá bắt mắt, đẹp, thiết kế có phần cute để nịnh mấy chị em phụ nữ ! 
Ngược lại người Việt coi ô tô là tài sản lớn nên yêu cầu chiếc xe phải thực tế, thực dụng. Xe không cần bắt mắt nhưng phải bền, dễ sửa, dễ kiếm phụ tùng thay thế. Khi mua ô tô thì người Việt thường hay hỏi đội ngũ thầy thợ và mua xe theo số đông ( vì xe càng đông người dùng càng dễ tìm được chỗ sửa, dễ tìm mua phụ tùng thay thế). 
Xe BYD có đặc điểm là bắt mắt, options ngập tràn nhưng chi phí sửa chữa cao, khó tìm được gara sửa chữa bên ngoài. VF6 và xe điện Vinfast nói chung dễ sửa, dễ tìm kiếm, thay thế phụ tùng. Các phụ tùng quan trọng đều có thể mang ra gara ngoài để sửa.",vấn_đề lớn trung_quốc việt_nam văn_hóa khác_biệt bên trung_quốc phụ_nữ rất quan_trọng chuyện đời nhà ô_tô cho_nên đàn_ông mua ô_tô không mua mua ghệ hãng ô_tô trung_quốc nắm_bắt tâm_l họ thường khá bắt_mắt đẹp thi phần cute nịnh mấy chị_em phụ_nữ ngược_lại việt coi ô_tô tài_sản lớn yêu_cầu chi phải thực_t thực_dụng không cần bắt_mắt nhưng phải bền dễ s_a dễ ki phụ_tùng thay th mua ô_tô việt thường hỏi đội_ngũ thầy thợ và mua số đông càng đông dùng càng dễ tìm chỗ s_a dễ tìm mua phụ_tùng thay th byd đặc_điểm bắt_mắt options ngập_tràn nhưng chi_phí a_chữa cao khó tìm gara a_chữa bên ngoài VinFast_VF6 và xe_điện VinFast nói_chung dễ s_a dễ tìm ki thay th phụ_tùng phụ_tùng quan_trọng đều có_thể mang gara ngoài,,,,,,
ANN_00372,229dbd36c3069265a103e79d0a3d21f0d72f4178d93dcd5f9afbf39bdfe82ae2,Mixed,"VF6 làm không gian nội thất quá ẩu, không có sư nghiên cứu hướng đối tượng người dùng. Công năng sử dụng trên hàng ghế lái không khoa học, còn hàng ghế sau thì khỏi phải nói, ngồi như tra tấn, cửa gió điều hòa ghế sau chỉnh 1 hướng (wtf), người ngồi giữa thì lạnh, ngồi 2 bên thì nóng. .v.v Chưa kể hàng loạt lỗi thiết kế khác như giảm sóc khó chịu, gầm xe quá thấp, không có chắn bùn( mua về phải lắp thêm wtf). Thực sự so sánh với byd quá khập khiễng",VinFast_VF6 làm không_gian nội_thất ẩu không sư nghiên_cứu hướng đối_tượng dùng công_năng s_dụng hàng gh_lái không khoa_học hàng gh khỏi_phải_nói ngồi tra_tấn a_gió điều hòa gh chỉnh hướng wtf ngồi lạnh ngồi bên nóng chưa kể hàng_loạt lỗi thi khác giảm_sóc khó_chịu gầm thấp không chắn bùn mua phải lắp wtf thực_sự so_sánh byd khập_khiễng,,,,,,
ANN_00373,7515a1735eb21d5686d7a2d6edd1726be55917888f19312e6e6de5964044c022,Mixed,"5:48 bác nói bình thường thì nó em đây, nói yêu phát nó chuyển sang tôi luôn đấy thôi. chứng tỏ nó méo yêu bác đâu, tỏ thái độ rõ ràng thế còn gì 🤭",48 bác nói bình_thường nó em đây nói yêu_phát nó chuyển sang tôi đấy thôi chứng_tỏ nó méo_yêu bác đâu tỏ thái_độ rõ_ràng th,,,,,,
ANN_00374,16b8f86b4a25c0ee61de7b0aae9d986fc252296e3e5f463e3f742d31229468ce,Mixed,"Về ngoại hình thì mỗi xe mỗi kiểu,  gu xấu đẹp  là ở mỗi người.  Về nội thất thì t đánh giá cao BYD hơn  rất nhiều. Và trong video cũng đề cập 1 2 chi  tiết như hệ  thống làm  mát pin bằng ống gas thì  rất đúng  vs  nhận  định tốt hiện đại đồng nghĩa sử lý rồi  bão dưỡng sẽ cao  hơn. Điểm yếu của BYD thì quá rõ ràng rồi ko có trạm sạc , quãng đường di chuyển ngắn hơn, về đèo dốc như video nói thì tôi ko đánh giá cao như vf6, hệ thống phanh tái sinh khá tốt khi đi trên những quãng đèo dốc ko phải can thiệp nhiều vào chân phanh.Có 1 số chi tiết ở vf6 nhìn rõ khi sử dụng đó là hàng ghế 2 hơi đứng, hệ thống treo kiểu bị lắc ngang khá bồng bềnh, đường nhám tiếng lốp dội lên khá rõ. 1 điểm cuối là khi rẽ ngang trời tối đèn không thực sự hỗ trợ nhiều hay đúng là không có đèn chiếu sáng hộ trợ lúc rẽ ngang hay vào cua vòng xuyến lớn. Tốt thì rõ ràng quãng đường đi được khá dài, máy đầm khỏe, sạc trụ 60 tầm 1 tiếng đã lại full bình. Hy vọng mọi người có những sự lựa chọn tốt cho của riêng mình. Hy vọng trong tương lai các hãng sẽ trung quốc và các hãng danh tiếng khác sẽ mở rộng các trạm trụ sạc để người tiêu dùng được hưởng lợi nhiều hơn. Chúc các ACE gia đình sẽ sớm có được chiếc xe ưng ý",ngoại_hình mỗi mỗi gu xấu đẹp mỗi nội_thất đánh_giá cao byd rất và video đề_cập chi_ti hệ_thống làm mát_pin bằng ống gas rất đúng vs nhận_định tốt hiện_đại_đồng_nghĩa s_l bão_dưỡng cao điểm y_u byd rõ_ràng không trạm_sạc quãng đường di_chuyển ngắn đèo dốc video nói tôi không đánh_giá cao VinFast_VF6 hệ_thống hệ_thống_phanh tái_sinh khá tốt quãng đèo dốc không phải can_thiệp chân hệ_thống_phanh số chi_ti VinFast_VF6 nhìn rõ s_dụng hàng gh hơi đứng hệ_thống_treo lắc ngang khá bồng_bềnh đường nhám_ti ng_lốp dội khá rõ điểm cuối rẽ ngang trời tối đèn không thực_sự hỗ_trợ đúng không đèn chi_u sáng hộ_trợ rẽ ngang cua vòng xuy lớn tốt rõ_ràng quãng đường khá dài máy đầm khỏe sạc trụ 60 tầm ti_ng full_bình hy_vọng sự lựa_chọn tốt riêng hy_vọng tương_lai hãng trung_quốc và hãng danh_ti ng khác mở_rộng trạm trụ sạc tiêu_dùng hưởng lợi chúc ace gia_đình sớm chi ưng,,,,,,
ANN_00375,3159c4344d0db4e85c48e80db8011f8ea8073b9dd6dbd77af4e9bb9f3d986872,Mixed,Ghế đẹp quá a.,gh đẹp,,,,,,
ANN_00376,7de71ec1a8181efabd2e266cd6d8a1fd6d1e7931f002fc09b58661332d6d1c30,Mixed,"Hy vọng phiên bản tới chỗ để chân phía sau rộng thêm tí nữa, nhà có người già ngồi như thế hơi bị tê chân :3 còn lại thì thiết kế nội thất tôi thấy khá ổn",hy_vọng phiên_bản tới chỗ chân phía rộng tí nhà già ngồi th_hơi tê chân thi nội_thất tôi khá ổn,,,,,,
ANN_00377,5df93cac2af86c05a1449bf504bb4a7ec412626625c8c7e2b35ac561faecdf99,Mixed,"Thật ra e thấy cái lực lò xo của tay nắm cửa nặng,chứ trên vf9 e mở có 1 tay, đơn giản luôn, lại thấy đẹp, hy vọng Vin vẫn giữ thiết kế như vậy nhưng điều chỉnh lực bấm nhẹ như tesla",thật_ra cái_lực lò_xo tay nắm nặng chứ VinFast_VF9_e mở tay đơn_giản đẹp hy_vọng vin giữ thi t_k như_vậy nhưng điều_chỉnh_lực bấm nhẹ tesla,,,,,,
ANN_00378,b58607b456473b2685c4a8781c6f2abd95331d0039291bb17723cf9204ca4f0a,Mixed,"Xe điện thì dẹp sang bên, quá phiền phức, đổ xăng 2 phút là xong",xe_điện dẹp sang bên phiền_phức đổ xăng phút xong,,,,,,
ANN_00379,8f28cf9d4662006c51a2e5dcfac9c6dab7a3620fcbaa8c51f32848faa91c2d9b,Mixed,Toàn xe xuất Châu Âu không bán đc mang sang Việt Nam bán,xuất châu_âu không bán mang sang việt_nam bán,,,,,,
ANN_00380,c2aac9c9b2d0bda6a535eaa5d9836688a15f8ef2e2d2f3e33bf03e84b5625673,Mixed,Cho dù Vinfast xấu tốt thế nào thì việc ngăn BYD tràn ngập VN là một điều có ích về lâu dài.,cho_dù VinFast xấu tốt th việc ngăn_byd tràn_ngập vn điều có_ích lâu_dài,,,,,,
ANN_00381,ec03e54d089ffcf660194a378d8ccc4b11fee85ff5a94f4d7dcba113f6ebf0aa,Mixed,Đẹp nhưng giá đắt và ko tiện sạc điện,đẹp nhưng giá đắt và không tiện sạc điện,,,,,,
ANN_00382,d4c596dd61f8661ccd833227ca3c785d2a85aa84eef5b30be421f5a055370e2d,Mixed,"Nói gì thì nói, xe ô tô điện Trung quốc xuất khẩu đầy sang Châu Âu, Tesla còn dùng pin của trung quốc. Không chê xe Vinfat, nhưng  xe điện Trung Quốc còn tốt hơn cả xe Vinfat.",nói nói ô_tô điện trung_quốc xuất_khẩu đầy sang châu_âu tesla dùng pin trung_quốc không chê vinfat nhưng xe_điện trung_quốc tốt vinfat,,,,,,
ANN_00383,2a448ede125c3af5986bc352bdea76db0d67dc7d0c47d39e9d856b1861e185e1,Mixed,"Xe vin toàn mua đồ phụ tùng về lắp ráp thì sao rẻ được , giá còn mắc hơn Tesla nữa mà 😀",vin mua đồ phụ_tùng lắp_ráp rẻ được_giá mắc tesla,,,,,,
ANN_00384,77d125dcdccf7502d039be5ad5d527ae7c2188685ee39c29ed4a19f79ae8b9cd,Mixed,"Thứ 1. Phải có vài chục đại lý tại khắp VN Với cả nghìn nhân viên.
Thứ 2. Phải có nhà máy lắp ráp tại VN
Thứ 3. Phải có hệ thống cơ sở vật chất hỗ trợ như trạm sạc hoặc tương tự.
3 yếu tố này thiếu thì khó bán lắm. Kiểu mua hàng xách tay về bán vậy. khó",phải vài chục đại_l khắp vn nghìn nhân_viên phải nhà_máy lắp_ráp vn phải hệ_thống cơ_sở vật_chất hỗ_trợ trạm_sạc tương_tự y_u_tố thi_u khó bán mua hàng xách tay bán khó,,,,,,
ANN_00385,a9058721994368007be2b94059926f51a3fa05c3ed4a2a27c5b27b0a803d08b4,Mixed,"Mua xe mà không có trạm sạc công cộng thì vứt ,trạm sửa chữa bảo hành ,",mua không trạm_sạc công_cộng vứt trạm a_chữa bảo_hành,,,,,,
ANN_00386,b6e1e144fbd6cb35576b971f36f6f1302407df0cbe5ed43d4fd9cf44390b0a07,Mixed,"vf6 đâu. Byd ko có HUD, ko có làm mát ghế, ko có sưởi kính sau, điều hoà tự động 1 vùng, ko có tự động lái, ko có hỗ trợ khởi hành ngang dốc, ko có nhận dạng biển báo... còn nhiều cái ko có. trang này so sánh hay đấy",VinFast_VF6 đâu byd không hud không làm mát_gh không sưởi kính điều hòa tự_động vùng không tự_động lái không hỗ_trợ khởi_hành ngang dốc không nhận_dạng biển_báo không trang so_sánh đấy,,,,,,
ANN_00387,127ade303ff2425aefcb6a54cab27aca770497ec153845b0685d1d5dc04b9dfd,Mixed,"10 điểm ko nhưng có tiền là mua liền,ko nói nhiều,qua xuất sắc,muốn chạy xăng thì đỗ xăng,muốn chạy điện thì sạc điện.hãng byd cũng nhất nhì thế giới.do bị mấy thằng Tây dìm hàng,với vn ko ưa tq nên nói này nói kia,hy vọng con này 3 năm nữa có người trải nghiệm,đánh giá bảo trì,bảo dưỡng có mắc ko,với chính sánh nhà nước cấm xe xăng và xe hydrit thì thua,chơi không lại thì cấm. Giá tiền mà về 800 luôn lăn bánh thì vinfast chắc phá sản vì xe này ko cần trạm sạc nhiều rất thích hợp với vn.50%dien,50% xăng kết hợp thành hydrit tiết kiệm đúng như tôi mơ ước.chứ ko phải mấy dòng hydrit khác 95%la xăng chỉ 5%la điện để hỗ trợ dừng đèn đỏ ,đường kẹt xe trong nội đô.quá tuyệt vời ko còn gì để nói,vấn đề chỉ là bảo trì và sửa chữa có mac ko.",10 điểm không nhưng tiền mua liền không nói xuất_sắc muốn chạy xăng đỗ xăng muốn chạy_điện sạc điện hãng byd nhì th_giới do mấy thằng tây dìm hàng vn không ưa tq nói nói hy_vọng năm trải_nghiệm đánh_giá bảo_trì bảo_dưỡng mắc không chính_sánh nhà_nước cấm xăng và hydrit thua_chơi không cấm giá tiền 800 lăn bánh VinFast chắc phá_sản không cần trạm_sạc rất thích_hợp vn 50 dien 50 xăng hợp_thành hydrit_ti t_kiệm đúng tôi mơ_ước chứ không phải mấy dòng hydrit khác 95 la xăng la_điện hỗ_trợ dừng đèn_đỏ đường kẹt nội_đô tuyệt_vời không nói vấn_đề bảo_trì và a_chữa mac không,,,,,,
